966 1720
200 253
899 14
796 191
768 494
321 496
418 100
199 280
275 786
309 78
958 345
213 729
158 609
911 167
467 47
12 394
877 251
646 810
265 516
34 106
83 354
641 500
494 840
820 808
659 162
925 690
546 211
452 703
819 436
910 320
482 921
753 393
245 472
276 549
61 349
695 144
743 369
683 310
282 536
151 15
738 109
704 357
319 190
134 211
665 77
570 181
71 356
613 315
868 888
904 928
310 632
105 86
34 828
395 356
437 585
370 208
693 107
605 85
336 738
296 35
854 865
255 964
295 867
312 236
828 289
197 211
920 342
297 28
203 731
383 639
350 792
887 116
898 565
201 308
376 536
382 263
474 636
260 808
576 611
77 477
940 314
687 893
655 57
960 897
828 376
609 211
201 569
366 173
167 566
520 542
175 901
844 689
610 177
530 219
828 647
735 801
960 455
727 648
552 721
618 413
170 260
663 411
829 62
623 69
668 176
611 842
110 528
604 719
705 168
11 566
814 745
440 807
273 240
528 864
960 179
310 204
478 6
614 340
108 270
449 775
485 133
690 594
660 328
386 438
495 436
77 382
254 516
262 526
756 829
464 789
41 773
66 558
819 719
938 926
62 420
734 546
552 457
213 285
824 598
723 352
107 799
773 360
389 108
926 218
936 423
40 50
229 146
608 121
864 579
80 926
32 853
545 583
384 758
907 241
429 663
633 536
536 479
895 964
587 854
215 596
310 294
646 579
439 287
699 377
865 819
336 936
745 880
592 202
711 532
483 174
229 189
709 804
667 677
801 327
565 89
923 914
382 602
566 861
888 299
271 826
191 646
795 9
599 420
211 344
951 733
517 253
921 299
90 621
9 930
22 613
52 944
601 474
619 200
408 540
538 678
439 728
397 307
777 29
726 61
412 750
793 2
77 747
300 206
441 349
170 462
35 261
439 635
774 91
875 215
670 446
932 182
248 362
488 58
391 287
118 842
111 950
844 187
730 217
392 204
605 601
706 640
902 218
348 749
349 296
964 92
742 929
274 63
325 801
160 755
122 317
630 272
300 547
458 63
764 889
306 402
564 85
115 539
303 503
321 651
798 358
782 573
321 89
675 685
930 834
473 125
184 176
396 483
723 893
585 560
815 931
961 452
49 150
64 351
652 385
75 483
782 857
130 136
19 804
860 22
672 406
146 855
582 541
412 378
467 30
937 356
960 5
847 43
154 911
433 805
369 548
322 184
478 451
360 536
328 253
558 33
659 703
928 314
318 373
691 784
402 701
213 396
745 134
478 899
78 950
737 486
531 132
709 42
622 102
578 950
395 169
56 127
911 17
440 262
429 204
120 831
944 332
300 722
465 817
654 582
800 465
141 405
636 850
446 332
25 97
355 459
305 410
585 250
467 58
511 935
301 630
839 278
36 212
74 540
62 727
156 902
265 296
340 901
219 825
306 244
922 660
702 260
143 321
549 649
418 94
618 759
763 490
110 838
702 183
412 763
910 607
738 248
902 111
222 155
936 527
438 931
260 173
224 403
533 773
85 25
906 702
823 742
266 932
614 1
149 99
803 132
705 575
379 680
685 641
834 694
241 345
658 501
558 922
903 164
768 21
188 707
763 44
522 62
50 209
62 198
307 904
329 45
512 747
725 271
461 632
38 702
51 696
236 608
651 172
771 452
232 33
232 68
116 753
129 165
36 230
362 342
208 730
427 719
551 225
63 45
856 101
746 946
836 55
587 520
226 432
45 498
464 316
565 579
142 734
744 177
37 179
519 244
909 945
37 533
243 99
617 132
239 397
152 108
491 738
667 757
203 711
288 666
100 892
319 242
699 96
418 736
274 10
53 256
28 89
828 270
228 479
442 466
875 593
574 439
404 274
229 607
59 556
346 158
482 704
439 254
799 857
23 147
906 116
442 8
204 304
277 471
782 758
937 730
384 544
202 828
817 431
468 875
20 853
107 541
591 545
795 463
475 857
609 415
46 125
422 290
428 738
760 243
530 730
46 953
347 247
814 198
717 355
146 777
282 292
351 912
837 219
408 345
150 91
799 195
215 294
484 682
106 278
924 675
41 3
661 388
289 549
625 40
943 810
816 258
136 240
203 46
459 651
430 608
741 303
842 29
596 360
710 741
677 707
449 717
749 184
178 71
772 842
110 748
726 965
80 901
239 282
946 737
6 409
418 746
751 293
814 381
692 557
195 402
297 644
193 119
867 410
190 672
286 339
493 85
338 572
19 616
894 964
386 899
446 843
719 231
209 566
651 901
197 885
336 493
602 528
652 502
12 841
247 297
213 740
421 590
345 439
239 272
476 664
245 921
580 963
225 789
562 915
723 758
834 132
325 469
700 10
45 711
890 291
81 176
104 501
766 449
939 78
760 448
782 78
442 395
74 707
217 676
695 13
507 602
185 871
145 884
920 189
668 843
519 788
53 623
322 858
145 334
935 944
821 750
56 336
219 169
116 475
844 811
528 425
446 712
329 590
669 283
818 410
199 371
231 291
67 552
182 211
925 191
188 779
14 243
188 232
412 304
707 329
188 308
753 633
53 156
297 761
478 148
204 676
558 434
41 624
59 262
874 17
452 136
835 506
418 96
737 829
399 517
232 586
824 58
293 916
213 589
710 690
776 913
440 408
380 480
105 478
781 53
494 267
188 402
772 605
498 582
508 936
173 739
596 70
796 888
20 83
550 769
772 399
716 285
846 169
804 951
647 619
37 214
885 264
656 730
868 227
385 409
196 597
221 791
667 91
752 726
173 335
528 18
774 317
303 653
526 140
677 246
758 753
499 716
50 228
519 918
454 904
400 650
574 621
514 274
711 300
73 923
674 641
940 481
31 276
208 556
456 884
841 247
711 414
37 760
641 555
751 129
532 185
818 140
845 405
453 629
744 526
585 452
240 558
6 270
874 253
866 363
171 780
649 921
227 685
714 868
274 539
70 845
763 927
18 641
365 471
303 143
70 887
634 349
518 679
618 425
932 557
787 176
371 470
130 597
228 843
538 541
455 647
420 251
607 437
931 6
947 267
188 90
227 821
438 745
533 130
243 538
686 104
713 90
613 842
727 840
759 338
415 247
19 834
498 625
344 462
670 365
769 857
454 69
751 932
813 358
95 130
895 820
233 642
910 845
517 710
718 349
81 206
596 99
73 167
764 457
668 507
821 470
398 348
539 222
353 425
579 487
554 508
341 826
223 324
704 779
67 456
162 147
701 797
286 774
963 123
304 704
629 198
208 100
545 786
322 938
284 900
458 878
481 798
737 743
155 475
596 221
4 797
408 704
627 733
551 663
895 854
400 557
125 647
697 710
506 52
681 790
25 172
741 546
4 511
362 198
59 957
419 62
787 866
806 447
672 430
183 600
358 583
230 482
303 926
225 809
11 905
672 76
111 446
621 154
30 16
351 89
7 809
190 833
708 29
314 413
499 536
46 856
152 276
371 455
275 596
337 286
574 42
361 724
527 55
877 556
110 302
644 156
144 874
23 892
942 376
338 474
911 424
363 137
739 774
631 47
443 1
372 50
82 772
774 608
826 724
197 10
59 881
165 243
788 227
168 803
602 545
311 587
2 713
723 780
520 387
867 962
427 272
46 508
118 859
149 17
616 385
26 715
299 231
957 160
457 158
963 93
742 347
679 784
93 475
597 653
861 537
648 361
849 733
868 966
625 50
16 315
474 82
103 813
312 93
6 768
290 42
900 65
428 652
848 561
160 519
247 94
89 894
454 11
701 395
