930 1808
321 662
452 859
654 774
9 497
550 857
569 181
678 731
848 463
376 719
505 320
566 727
91 574
246 586
64 745
534 45
717 666
518 50
595 54
823 603
550 443
341 1
435 830
731 352
363 918
883 679
308 518
288 210
903 533
795 778
159 211
822 688
876 410
737 352
275 630
766 824
884 177
636 388
818 437
552 62
424 504
741 543
833 98
752 805
442 429
652 413
639 356
170 396
577 718
560 851
229 395
556 182
383 262
382 83
698 3
144 3
318 696
546 220
605 179
836 117
607 557
341 127
724 322
335 182
109 894
102 338
170 658
519 365
731 900
447 498
714 402
312 101
168 669
132 584
848 37
512 524
406 852
463 199
243 797
381 352
760 294
501 741
763 831
175 563
613 621
872 396
835 254
309 72
734 440
655 651
477 237
57 882
900 519
892 213
197 342
376 768
448 876
578 280
776 753
843 458
255 784
666 159
849 44
42 653
295 509
185 771
557 241
534 526
571 496
550 767
649 737
604 908
682 64
258 340
628 170
609 882
765 156
853 684
11 894
406 306
284 590
888 840
643 492
248 283
799 797
862 329
604 347
307 167
410 564
318 849
545 739
613 379
894 535
132 905
310 349
280 594
9 237
315 651
540 562
745 220
241 676
361 656
835 667
822 126
112 22
45 468
760 657
658 723
73 790
509 382
20 788
787 28
837 914
490 258
545 117
290 597
792 650
322 508
198 26
634 121
47 490
588 618
216 315
222 288
916 731
481 6
400 150
775 306
133 147
376 489
263 665
898 866
196 289
444 393
314 147
325 172
448 912
789 663
108 81
762 836
811 124
653 280
85 309
398 29
455 585
518 717
131 297
653 326
585 908
530 711
866 854
882 383
647 741
115 754
633 688
471 513
811 193
604 708
502 813
736 768
467 135
555 409
431 89
734 86
66 333
608 1
68 559
383 714
181 309
350 813
66 820
207 688
825 811
465 208
505 271
45 784
217 411
262 648
499 66
545 376
210 222
188 278
780 570
803 773
878 222
655 755
854 862
325 748
554 789
767 870
871 623
723 158
104 55
617 414
120 231
790 141
264 47
230 855
429 103
697 188
324 234
13 247
907 337
806 342
7 642
281 690
335 74
659 250
128 345
663 59
387 334
199 462
193 429
386 433
531 895
620 666
198 444
725 916
592 600
327 411
124 607
170 270
492 640
331 619
796 805
677 64
209 688
525 213
928 722
457 528
686 146
75 695
402 799
492 805
281 818
285 216
307 266
297 798
905 627
487 582
501 45
645 521
544 239
545 541
773 71
880 340
29 767
105 430
635 596
116 727
296 213
754 602
478 120
469 265
558 767
846 129
624 373
461 49
611 76
590 265
146 351
605 174
187 521
415 634
186 343
242 293
555 66
894 844
927 245
178 555
823 836
495 516
278 25
565 700
100 36
35 58
386 639
43 385
229 458
830 226
612 141
519 236
206 294
149 15
538 139
569 431
786 133
758 875
157 204
456 69
239 490
126 437
10 168
633 50
437 532
88 118
672 606
165 690
711 126
704 131
76 154
373 861
286 200
617 254
216 142
134 266
444 259
702 453
239 216
315 675
747 402
605 301
819 769
60 599
706 575
729 781
728 913
523 825
925 209
148 210
351 94
475 606
352 59
128 590
274 254
147 833
655 563
203 543
401 74
24 177
648 752
769 445
547 362
151 541
570 110
750 732
203 106
407 555
164 347
26 250
600 914
152 137
546 354
679 759
427 702
747 886
336 585
212 882
16 362
492 398
471 123
11 674
228 230
110 204
388 877
453 799
861 416
5 476
581 496
116 819
267 862
774 414
517 55
365 344
416 668
553 886
602 564
441 642
605 550
845 62
497 179
860 239
594 677
526 244
242 642
132 508
573 717
734 901
771 910
315 68
648 679
765 131
312 276
772 916
825 498
789 203
676 531
441 151
277 37
206 518
490 337
837 132
123 640
845 705
620 41
772 149
719 607
91 843
694 863
828 400
242 499
603 730
99 855
880 375
703 156
892 262
304 610
206 239
132 862
13 751
902 597
711 690
273 801
602 778
545 312
247 787
810 661
398 908
586 347
164 170
314 867
244 618
546 449
856 677
380 680
309 163
346 831
664 430
702 148
277 128
459 524
726 150
66 193
869 651
352 844
633 665
780 876
164 395
394 89
884 585
581 74
559 926
905 292
426 676
439 702
615 709
107 411
670 173
603 420
635 24
333 337
501 182
282 664
389 487
565 154
883 215
227 511
210 201
803 447
688 123
31 373
644 879
595 195
121 79
615 568
845 17
716 415
11 68
890 211
366 524
364 319
550 590
641 572
603 325
88 172
448 860
356 903
809 20
167 741
99 781
378 13
610 164
239 432
43 198
642 220
534 75
350 153
476 61
724 890
385 812
132 644
741 487
616 431
507 783
242 417
445 431
429 124
594 479
555 448
676 78
480 279
152 829
432 440
889 37
399 344
660 530
57 283
829 673
713 405
337 24
633 781
455 131
717 860
421 153
190 166
231 669
445 194
567 688
633 526
724 102
681 266
443 737
548 341
291 330
557 439
354 259
102 620
201 630
361 621
782 550
599 824
100 855
88 667
612 532
74 217
445 754
482 888
372 841
110 475
241 667
913 406
737 826
837 750
525 267
440 189
817 108
82 916
774 911
464 455
513 537
484 769
172 777
726 544
688 648
830 740
196 812
215 2
520 121
751 114
199 73
302 85
922 196
813 766
918 158
102 312
695 397
151 866
56 688
291 555
405 190
364 600
814 390
414 403
510 46
328 708
860 442
605 852
449 299
499 436
456 412
748 32
621 898
710 676
655 812
300 872
72 663
541 697
864 24
911 443
812 308
32 741
561 448
474 79
558 42
515 84
266 332
857 886
111 636
631 577
518 930
518 401
474 129
167 407
894 889
661 587
266 504
398 827
764 871
717 391
725 301
286 60
444 213
15 554
848 645
13 247
456 530
647 741
470 625
29 246
583 501
832 661
74 299
369 649
240 155
110 34
268 395
835 711
607 849
147 337
563 159
395 830
688 112
640 40
548 480
285 13
50 186
673 865
297 853
584 348
819 693
193 156
899 97
867 388
15 83
536 389
53 930
288 552
853 739
591 471
288 687
295 149
873 37
83 51
701 478
398 589
240 590
745 21
686 493
408 700
387 755
158 439
754 257
60 677
807 463
29 164
219 323
124 903
171 206
23 683
684 420
341 735
821 155
567 576
459 44
157 845
798 126
353 434
382 225
922 258
687 20
233 717
154 356
690 324
374 524
76 869
14 228
485 834
195 122
292 653
907 448
568 587
574 732
832 767
768 823
95 336
842 139
123 807
495 624
12 680
217 829
430 42
126 726
876 320
659 49
785 636
496 234
104 881
35 747
718 803
639 812
208 362
20 142
238 326
765 249
817 52
147 128
93 84
854 780
216 582
828 70
99 206
303 14
156 149
760 873
21 468
566 41
829 398
182 878
535 17
8 422
810 154
549 714
50 284
564 265
866 273
334 776
290 448
790 446
596 431
200 429
899 578
469 609
45 462
369 579
290 376
812 169
342 243
883 391
526 328
655 273
412 800
119 702
129 720
217 724
220 228
222 930
805 502
421 849
34 789
310 323
234 191
492 387
433 256
777 771
395 313
113 806
924 43
389 122
762 417
846 794
645 879
605 331
451 95
250 484
695 371
618 741
373 921
197 806
58 786
458 452
168 570
140 162
425 528
283 68
15 10
861 471
701 536
801 221
442 862
516 19
302 203
759 487
6 25
174 63
810 631
515 790
